openmp, 1000, 1000, 1, 5, 1, 337.493
cilk, 1000, 1000, 1, 5, 1, 859.136
cilk, 1000, 1000, 8, 5, 1, 686.705
cilk, 1000, 1000, 16, 5, 1, 368.642
cilk, 1000, 1000, 48, 5, 1, 213.646
sequential, 1000, 1000, 1, 5, 2, 19096.113
pthread, 1000, 1000, 1, 5, 2, 23432.848
pthread, 1000, 1000, 8, 5, 2, 2515.812
pthread, 1000, 1000, 16, 5, 2, 1489.948
pthread, 1000, 1000, 48, 5, 2, 1370.074
openmp, 1000, 1000, 1, 5, 2, 1987.898
cilk, 1000, 1000, 1, 5, 2, 20554.143
cilk, 1000, 1000, 8, 5, 2, 4130.060
cilk, 1000, 1000, 16, 5, 2, 3014.727
cilk, 1000, 1000, 48, 5, 2, 2215.895
sequential, 5000, 5000, 1, 1, 1, 3268.625
pthread, 5000, 5000, 1, 1, 1, 3580.878
pthread, 5000, 5000, 8, 1, 1, 568.781
pthread, 5000, 5000, 16, 1, 1, 407.050
pthread, 5000, 5000, 48, 1, 1, 336.612
openmp, 5000, 5000, 1, 1, 1, 371.401
cilk, 5000, 5000, 1, 1, 1, 3842.630
cilk, 5000, 5000, 8, 1, 1, 922.786
cilk, 5000, 5000, 16, 1, 1, 671.634
cilk, 5000, 5000, 48, 1, 1, 356.053
sequential, 5000, 5000, 1, 1, 2, 96992.023
sequential, 5000, 5000, 1, 1, 1, 3445.996
pthread, 5000, 5000, 1, 1, 1, 3795.852
pthread, 5000, 5000, 8, 1, 1, 1110.688
pthread, 5000, 5000, 16, 1, 1, 607.401
pthread, 5000, 5000, 48, 1, 1, 685.133
openmp, 5000, 5000, 1, 1, 1, 1112.786
cilk, 5000, 5000, 1, 1, 1, 7213.169
cilk, 5000, 5000, 8, 1, 1, 1746.141
cilk, 5000, 5000, 16, 1, 1, 982.840
cilk, 5000, 5000, 48, 1, 1, 551.261
sequential, 5000, 5000, 1, 1, 2, 97617.578
pthread, 5000, 5000, 1, 1, 2, 96082.188
pthread, 5000, 5000, 8, 1, 2, 15625.318
pthread, 5000, 5000, 16, 1, 2, 14057.878
pthread, 5000, 5000, 48, 1, 2, 12684.404
openmp, 5000, 5000, 1, 1, 2, 15143.519
cilk, 5000, 5000, 1, 1, 2, 230074.438
cilk, 5000, 5000, 8, 1, 2, 73139.266
cilk, 5000, 5000, 16, 1, 2, 28239.412
cilk, 5000, 5000, 48, 1, 2, 15644.834
sequential, 5000, 5000, 1, 5, 1, 16455.693
pthread, 5000, 5000, 1, 5, 1, 17707.342
pthread, 5000, 5000, 8, 5, 1, 2734.964
pthread, 5000, 5000, 16, 5, 1, 3745.797
pthread, 5000, 5000, 48, 5, 1, 2565.305
openmp, 5000, 5000, 1, 5, 1, 4452.095
cilk, 5000, 5000, 1, 5, 1, 55078.949
cilk, 5000, 5000, 8, 5, 1, 12893.285
cilk, 5000, 5000, 16, 5, 1, 6929.229
cilk, 5000, 5000, 48, 5, 1, 3748.136
sequential, 5000, 5000, 1, 5, 2, 481874.312
pthread, 5000, 5000, 1, 5, 2, 478472.750
pthread, 5000, 5000, 8, 5, 2, 60088.637
pthread, 5000, 5000, 16, 5, 2, 30956.805
pthread, 5000, 5000, 48, 5, 2, 13564.728
openmp, 5000, 5000, 1, 5, 2, 17828.797
cilk, 5000, 5000, 8, 5, 2, 86128.016
cilk, 5000, 5000, 16, 5, 2, 49902.531
cilk, 5000, 5000, 48, 5, 2, 23124.918
