cilk, 100, 100, 5, 1, 2, 31.591
cilk, 100, 100, 5, 8, 2, 169.844
cilk, 100, 100, 5, 16, 2, 370.094
cilk, 100, 100, 5, 48, 2, 1387.087
sequential, 500, 500, 1, 1, 1, 34.768
pthread, 500, 500, 1, 1, 1, 41.014
pthread, 500, 500, 1, 8, 1, 303.007
pthread, 500, 500, 1, 16, 1, 601.107
pthread, 500, 500, 1, 48, 1, 1783.197
openmp, 500, 500, 1, 1, 1, 84.618
cilk, 500, 500, 1, 1, 1, 37.081
cilk, 500, 500, 1, 8, 1, 467.038
cilk, 500, 500, 1, 16, 1, 1177.233
cilk, 500, 500, 1, 48, 1, 2375.230
sequential, 500, 500, 1, 1, 2, 951.564
pthread, 500, 500, 1, 1, 2, 959.214
pthread, 500, 500, 1, 8, 2, 7655.951
pthread, 500, 500, 1, 16, 2, 15340.086
pthread, 500, 500, 1, 48, 2, 46010.711
openmp, 500, 500, 1, 1, 2, 246.179
cilk, 500, 500, 1, 1, 2, 1585.689
cilk, 500, 500, 1, 8, 2, 9490.895
cilk, 500, 500, 1, 16, 2, 18066.355
cilk, 500, 500, 1, 48, 2, 60576.223
sequential, 500, 500, 5, 1, 1, 35.076
pthread, 500, 500, 5, 1, 1, 24.135
pthread, 500, 500, 5, 8, 1, 134.494
pthread, 500, 500, 5, 16, 1, 192.543
pthread, 500, 500, 5, 48, 1, 561.680
openmp, 500, 500, 5, 1, 1, 114.002
cilk, 500, 500, 5, 1, 1, 83.353
cilk, 500, 500, 5, 8, 1, 318.762
cilk, 500, 500, 5, 16, 1, 731.027
cilk, 500, 500, 5, 48, 1, 1137.674
sequential, 500, 500, 5, 1, 2, 954.741
pthread, 500, 500, 5, 1, 2, 241.711
pthread, 500, 500, 5, 8, 2, 1744.325
pthread, 500, 500, 5, 16, 2, 3456.017
pthread, 500, 500, 5, 48, 2, 9595.125
openmp, 500, 500, 5, 1, 2, 302.967
cilk, 500, 500, 5, 1, 2, 432.379
cilk, 500, 500, 5, 8, 2, 3496.885
cilk, 500, 500, 5, 16, 2, 9295.998
cilk, 500, 500, 5, 48, 2, 23180.578
sequential, 1, 500, 1, 1, 1, 0.134
pthread, 1, 500, 1, 1, 1, 0.407
pthread, 1, 500, 1, 8, 1, 2.178
pthread, 1, 500, 1, 16, 1, 4.311
pthread, 1, 500, 1, 48, 1, 11.106
openmp, 1, 500, 1, 1, 1, 67.357
cilk, 1, 500, 1, 1, 1, 5.283
cilk, 1, 500, 1, 8, 1, 4.075
cilk, 1, 500, 1, 16, 1, 14.061
cilk, 1, 500, 1, 48, 1, 14.638
sequential, 1, 500, 1, 1, 2, 2.105
pthread, 1, 500, 1, 1, 2, 2.263
pthread, 1, 500, 1, 8, 2, 18.771
pthread, 1, 500, 1, 16, 2, 33.688
pthread, 1, 500, 1, 48, 2, 100.221
openmp, 1, 500, 1, 1, 2, 88.740
cilk, 1, 500, 1, 1, 2, 2.705
cilk, 1, 500, 1, 8, 2, 27.436
cilk, 1, 500, 1, 16, 2, 35.796
cilk, 1, 500, 1, 48, 2, 168.617
sequential, 1, 500, 5, 1, 1, 0.132
pthread, 1, 500, 5, 1, 1, 0.580
pthread, 1, 500, 5, 8, 1, 1.006
pthread, 1, 500, 5, 16, 1, 1.506
pthread, 1, 500, 5, 48, 1, 3.581
openmp, 1, 500, 5, 1, 1, 119.082
cilk, 1, 500, 5, 1, 1, 0.915
cilk, 1, 500, 5, 8, 1, 1.049
cilk, 1, 500, 5, 16, 1, 1.940
cilk, 1, 500, 5, 48, 1, 13.128
sequential, 1, 500, 5, 1, 2, 2.072
pthread, 1, 500, 5, 1, 2, 1.457
pthread, 1, 500, 5, 8, 2, 8.376
pthread, 1, 500, 5, 16, 2, 14.795
pthread, 1, 500, 5, 48, 2, 34.638
openmp, 1, 500, 5, 1, 2, 79.504
cilk, 1, 500, 5, 1, 2, 6.198
cilk, 1, 500, 5, 8, 2, 5.688
cilk, 1, 500, 5, 16, 2, 13.137
cilk, 1, 500, 5, 48, 2, 64.648
sequential, 500, 1, 1, 1, 1, 0.063
pthread, 500, 1, 1, 1, 1, 0.325
pthread, 500, 1, 1, 8, 1, 1.317
pthread, 500, 1, 1, 16, 1, 2.344
pthread, 500, 1, 1, 48, 1, 6.302
openmp, 500, 1, 1, 1, 1, 0.092
cilk, 500, 1, 1, 1, 1, 0.213
cilk, 500, 1, 1, 8, 1, 9.152
cilk, 500, 1, 1, 16, 1, 4.622
cilk, 500, 1, 1, 48, 1, 9.925
sequential, 500, 1, 1, 1, 2, 2.010
pthread, 500, 1, 1, 1, 2, 3.843
pthread, 500, 1, 1, 8, 2, 20.439
pthread, 500, 1, 1, 16, 2, 35.752
pthread, 500, 1, 1, 48, 2, 94.956
openmp, 500, 1, 1, 1, 2, 2.073
cilk, 500, 1, 1, 1, 2, 4.975
cilk, 500, 1, 1, 8, 2, 74.270
cilk, 500, 1, 1, 16, 2, 69.184
cilk, 500, 1, 1, 48, 2, 110.772
sequential, 500, 1, 5, 1, 1, 0.080
pthread, 500, 1, 5, 1, 1, 0.206
pthread, 500, 1, 5, 8, 1, 1.151
pthread, 500, 1, 5, 16, 1, 1.410
pthread, 500, 1, 5, 48, 1, 5.239
openmp, 500, 1, 5, 1, 1, 0.127
cilk, 500, 1, 5, 1, 1, 7.163
cilk, 500, 1, 5, 8, 1, 2.561
cilk, 500, 1, 5, 16, 1, 1.360
cilk, 500, 1, 5, 48, 1, 7.527
sequential, 500, 1, 5, 1, 2, 2.071
pthread, 500, 1, 5, 1, 2, 2.692
pthread, 500, 1, 5, 8, 2, 19.435
pthread, 500, 1, 5, 16, 2, 33.194
pthread, 500, 1, 5, 48, 2, 93.966
openmp, 500, 1, 5, 1, 2, 1.910
cilk, 500, 1, 5, 1, 2, 2.973
cilk, 500, 1, 5, 8, 2, 35.632
cilk, 500, 1, 5, 16, 2, 39.189
cilk, 500, 1, 5, 48, 2, 129.812
sequential, 2, 3, 1, 1, 1, 0.002
pthread, 2, 3, 1, 1, 1, 0.091
pthread, 2, 3, 1, 8, 1, 0.114
pthread, 2, 3, 1, 16, 1, 0.099
pthread, 2, 3, 1, 48, 1, 0.112
openmp, 2, 3, 1, 1, 1, 0.493
cilk, 2, 3, 1, 1, 1, 0.442
cilk, 2, 3, 1, 8, 1, 2.627
cilk, 2, 3, 1, 16, 1, 3.720
cilk, 2, 3, 1, 48, 1, 0.523
sequential, 2, 3, 1, 1, 2, 0.024
pthread, 2, 3, 1, 1, 2, 0.073
pthread, 2, 3, 1, 8, 2, 0.257
pthread, 2, 3, 1, 16, 2, 1.003
pthread, 2, 3, 1, 48, 2, 2.194
openmp, 2, 3, 1, 1, 2, 0.037
cilk, 2, 3, 1, 1, 2, 0.542
cilk, 2, 3, 1, 8, 2, 0.285
cilk, 2, 3, 1, 16, 2, 1.845
cilk, 2, 3, 1, 48, 2, 1.372
sequential, 2, 3, 5, 1, 1, 0.004
pthread, 2, 3, 5, 1, 1, 0.142
pthread, 2, 3, 5, 8, 1, 0.376
pthread, 2, 3, 5, 16, 1, 0.665
pthread, 2, 3, 5, 48, 1, 1.368
openmp, 2, 3, 5, 1, 1, 0.016
cilk, 2, 3, 5, 1, 1, 0.005
cilk, 2, 3, 5, 8, 1, 0.172
cilk, 2, 3, 5, 16, 1, 3.093
cilk, 2, 3, 5, 48, 1, 0.306
sequential, 2, 3, 5, 1, 2, 0.023
pthread, 2, 3, 5, 1, 2, 0.138
pthread, 2, 3, 5, 8, 2, 0.482
pthread, 2, 3, 5, 16, 2, 0.871
pthread, 2, 3, 5, 48, 2, 2.211
openmp, 2, 3, 5, 1, 2, 0.096
cilk, 2, 3, 5, 1, 2, 7.192
cilk, 2, 3, 5, 8, 2, 3.581
cilk, 2, 3, 5, 16, 2, 1.101
cilk, 2, 3, 5, 48, 2, 6.999
sequential, 491, 499, 1, 1, 1, 34.333
pthread, 491, 499, 1, 1, 1, 44.647
pthread, 491, 499, 1, 8, 1, 300.111
pthread, 491, 499, 1, 16, 1, 592.150
pthread, 491, 499, 1, 48, 1, 1760.493
openmp, 491, 499, 1, 1, 1, 150.418
cilk, 491, 499, 1, 1, 1, 35.660
cilk, 491, 499, 1, 8, 1, 412.785
cilk, 491, 499, 1, 16, 1, 772.411
cilk, 491, 499, 1, 48, 1, 2362.245
sequential, 491, 499, 1, 1, 2, 932.905
pthread, 491, 499, 1, 1, 2, 941.430
pthread, 491, 499, 1, 8, 2, 7508.556
pthread, 491, 499, 1, 16, 2, 15060.636
pthread, 491, 499, 1, 48, 2, 45039.516
openmp, 491, 499, 1, 1, 2, 313.494
cilk, 491, 499, 1, 1, 2, 1420.722
cilk, 491, 499, 1, 8, 2, 8995.674
cilk, 491, 499, 1, 16, 2, 29480.879
cilk, 491, 499, 1, 48, 2, 54509.352
sequential, 491, 499, 5, 1, 1, 33.560
pthread, 491, 499, 5, 1, 1, 20.047
pthread, 491, 499, 5, 8, 1, 113.757
pthread, 491, 499, 5, 16, 1, 194.399
pthread, 491, 499, 5, 48, 1, 406.135
openmp, 491, 499, 5, 1, 1, 191.308
cilk, 491, 499, 5, 1, 1, 53.147
cilk, 491, 499, 5, 8, 1, 374.621
cilk, 491, 499, 5, 16, 1, 593.915
cilk, 491, 499, 5, 48, 1, 1167.411
sequential, 491, 499, 5, 1, 2, 934.538
pthread, 491, 499, 5, 1, 2, 256.804
pthread, 491, 499, 5, 8, 2, 1628.800
pthread, 491, 499, 5, 16, 2, 3318.639
pthread, 491, 499, 5, 48, 2, 10006.758
openmp, 491, 499, 5, 1, 2, 251.414
cilk, 491, 499, 5, 1, 2, 1176.151
cilk, 491, 499, 5, 8, 2, 4638.260
cilk, 491, 499, 5, 16, 2, 7240.087
cilk, 491, 499, 5, 48, 2, 19421.959
